soubor,cesta,trida,trida_cz,pohlavi,vekova_kategorie,is_augmented,augmentation_id,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036547966-1.7-m-04-hu.wav,..\dataset\hungry\86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036547966-1.7-m-04-hu.wav,hungry,hlad,chlapec,0–4 týdny,False,0,-330.0708923339844,94.29374694824219,65.7499771118164,30.834016799926758,0.9714816808700562,19.074199676513672,3.3114349842071533,15.628324508666992,-22.132585525512695,13.021941184997559,-6.035602569580078,13.948278427124023,-8.922452926635742,14.821672439575195,-3.2378973960876465,9.96532154083252,-8.124754905700684,9.695781707763672,-3.7990517616271973,8.94616985321045,-5.732510566711426,8.689806938171387,-0.7820146083831787,8.357879638671875,-2.6799256801605225,9.428731918334961
B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188751-1.1-m-26-ti.wav,..\dataset\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188751-1.1-m-26-ti.wav,tired,únava,chlapec,2–6 měsíců,False,0,-395.4817199707031,74.32096862792969,37.824256896972656,34.238670349121094,-20.441654205322266,15.571465492248535,4.712007999420166,12.31516170501709,-30.150827407836914,11.382956504821777,-1.9888614416122437,17.096511840820312,-17.81923484802246,8.85190200805664,-14.03980827331543,8.907271385192871,-14.099923133850098,9.882954597473145,-15.351049423217773,17.42560386657715,-8.576933860778809,24.969520568847656,2.1385445594787598,22.045305252075195,10.005293846130371,27.521085739135742
B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188751-1.1-m-26-ti.wav,..\dataset\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188751-1.1-m-26-ti.wav,tired,únava,chlapec,2–6 měsíců,True,1,-309.15771484375,33.03239822387695,9.888467788696289,16.90007781982422,-3.7869296073913574,11.562216758728027,-1.92859947681427,8.879066467285156,-13.928882598876953,11.132475852966309,-0.45177507400512695,12.29281234741211,-8.010878562927246,8.3888521194458,-7.898938179016113,8.826689720153809,-6.700338840484619,9.643857955932617,-8.614155769348145,14.584360122680664,0.5971181392669678,18.225841522216797,5.239023208618164,16.094711303710938,11.079583168029785,20.19087028503418
B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188751-1.1-m-26-ti.wav,..\dataset\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188751-1.1-m-26-ti.wav,tired,únava,chlapec,2–6 měsíců,True,2,-305.83551025390625,31.69730567932129,9.084944725036621,16.495019912719727,-4.14106559753418,10.604351043701172,-2.234778881072998,8.761333465576172,-13.722079277038574,11.373339653015137,-0.2820517420768738,12.284698486328125,-8.107666015625,8.14604377746582,-7.168846607208252,8.588647842407227,-6.82070255279541,9.492141723632812,-8.546906471252441,14.194845199584961,0.4060494005680084,17.475374221801758,5.219012260437012,16.247547149658203,11.363371849060059,19.661237716674805
7B924575-21FC-462A-969E-BABB46D1CBF5-1430055167-1.0-f-72-hu.wav,..\dataset\hungry\7B924575-21FC-462A-969E-BABB46D1CBF5-1430055167-1.0-f-72-hu.wav,hungry,hlad,dívka,7 měsíců–2 roky,False,0,-451.3996887207031,143.89495849609375,16.594295501708984,30.61116600036621,-28.926815032958984,28.438241958618164,-11.28629207611084,13.043951988220215,-19.463302612304688,13.930595397949219,1.2255620956420898,11.972516059875488,-29.909961700439453,12.643815040588379,-4.408997058868408,14.924272537231445,-8.600675582885742,18.374853134155273,3.672598361968994,21.63407325744629,-0.018363703042268753,19.55107307434082,-9.133126258850098,22.600833892822266,2.42911696434021,23.407285690307617
0a983cd2-0078-4698-a048-99ac01eb167a-1433917038889-1.7-f-04-hu.wav,..\dataset\hungry\0a983cd2-0078-4698-a048-99ac01eb167a-1433917038889-1.7-f-04-hu.wav,hungry,hlad,dívka,0–4 týdny,False,0,-397.2018127441406,90.30986785888672,10.981423377990723,33.36457443237305,-38.71392059326172,15.737462043762207,-34.41535186767578,20.0390567779541,-44.847930908203125,20.253986358642578,3.738487482070923,18.093923568725586,-35.51468276977539,18.855825424194336,20.20375633239746,24.182058334350586,4.868737697601318,16.7016658782959,10.566792488098145,21.87874412536621,-18.89615249633789,24.08945083618164,-13.382092475891113,13.765885353088379,-12.806321144104004,11.415681838989258
459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav,..\dataset\hungry\459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav,hungry,hlad,dívka,4–8 týdnů,False,0,-533.1926879882812,105.7105484008789,4.615842342376709,38.032474517822266,-17.560884475708008,27.730382919311523,-1.4501566886901855,16.516469955444336,-6.334559917449951,15.113207817077637,12.88348388671875,16.314228057861328,-20.03356170654297,16.88222312927246,0.8525696992874146,12.7044038772583,-8.786014556884766,12.71300983428955,-5.914124011993408,12.205455780029297,-5.24331521987915,9.499606132507324,-4.137442111968994,11.939445495605469,-8.498369216918945,9.926024436950684
4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737694572-1.7-f-48-hu.wav,..\dataset\hungry\4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737694572-1.7-f-48-hu.wav,hungry,hlad,dívka,4–8 týdnů,False,0,-635.5025024414062,102.36263275146484,39.54822540283203,31.803016662597656,-10.275751113891602,31.054540634155273,-4.706387042999268,15.546643257141113,-2.2481131553649902,12.859540939331055,-0.28131914138793945,14.278919219970703,-10.083765029907227,11.58210277557373,-2.531034469604492,9.633955001831055,-9.278564453125,10.216046333312988,-1.0277186632156372,11.569557189941406,-8.789347648620605,11.048554420471191,-5.465568542480469,14.901368141174316,-8.619914054870605,12.046539306640625
d6cda191-4962-4308-9a36-46d5648a95ed-1428333797380-1.5-f-26-hu.wav,..\dataset\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1428333797380-1.5-f-26-hu.wav,hungry,hlad,dívka,2–6 měsíců,False,0,-489.2383117675781,162.63880920410156,56.49369812011719,47.08809280395508,-8.094518661499023,51.78662109375,6.667026519775391,20.864992141723633,-8.077265739440918,22.375032424926758,-2.8250539302825928,19.820966720581055,-9.622513771057129,16.69188117980957,3.8804283142089844,13.065223693847656,-6.344165325164795,14.684735298156738,-0.7356249690055847,9.677125930786133,-2.5848960876464844,12.35448169708252,-2.412659168243408,9.352446556091309,-5.59741735458374,9.810935974121094
e0cc5beb-50e5-46ef-852e-c92106216e62-1430143334661-1.7-m-04-hu.wav,..\dataset\hungry\e0cc5beb-50e5-46ef-852e-c92106216e62-1430143334661-1.7-m-04-hu.wav,hungry,hlad,chlapec,0–4 týdny,False,0,-506.1399841308594,116.22856903076172,-0.597030758857727,34.86076354980469,-38.43430709838867,26.035335540771484,-11.773696899414062,19.176868438720703,-23.108989715576172,20.85843849182129,5.641737937927246,16.247224807739258,-17.83890151977539,17.74226188659668,4.121054649353027,16.6046085357666,-16.10658836364746,15.32711410522461,3.2399537563323975,11.589566230773926,-14.338314056396484,16.674989700317383,15.164628028869629,19.691919326782227,10.686944007873535,18.641027450561523
7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891933-1.1-m-72-hu.wav,..\dataset\hungry\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891933-1.1-m-72-hu.wav,hungry,hlad,chlapec,7 měsíců–2 roky,False,0,-408.4267883300781,119.6710205078125,1.4966952800750732,28.112548828125,-23.407604217529297,21.205202102661133,-2.100605010986328,11.232565879821777,-19.367965698242188,12.926734924316406,-2.982565402984619,12.03208065032959,-14.6767578125,15.030749320983887,-6.796725749969482,9.86488151550293,-6.540719509124756,12.189143180847168,-5.656118392944336,13.307191848754883,-8.498543739318848,15.045960426330566,6.297489166259766,19.95989418029785,1.3624505996704102,20.123573303222656
aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav,..\dataset\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav,hungry,hlad,dívka,0–4 týdny,False,0,-653.1414794921875,106.80740356445312,50.56803894042969,28.933122634887695,-23.028697967529297,25.01114273071289,-5.025008678436279,22.56424903869629,-22.41134262084961,14.665185928344727,-6.674471855163574,11.460628509521484,-1.3345091342926025,11.394026756286621,-2.319889783859253,11.966306686401367,-1.2377978563308716,11.027435302734375,-0.6837950944900513,10.564651489257812,-2.247365951538086,9.93526554107666,-1.0458942651748657,9.0018892288208,-5.048283576965332,10.744336128234863
B327333E-2DE2-4833-A75A-4C576208BED3-1430087456-1.0-f-48-hu.wav,..\dataset\hungry\B327333E-2DE2-4833-A75A-4C576208BED3-1430087456-1.0-f-48-hu.wav,hungry,hlad,dívka,4–8 týdnů,False,0,-405.0293273925781,80.0340576171875,31.555145263671875,28.25428009033203,-12.823143005371094,14.18271255493164,-1.3304632902145386,13.466382026672363,-3.5609095096588135,15.84705924987793,-4.487523555755615,8.819570541381836,-16.1563663482666,9.323615074157715,-8.003246307373047,12.095905303955078,-13.717761993408203,9.778430938720703,-7.146327018737793,14.093328475952148,-10.944182395935059,15.831925392150879,1.508384346961975,13.834412574768066,-4.697287082672119,20.697240829467773
9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav,..\dataset\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav,hungry,hlad,dívka,2–6 měsíců,False,0,-437.0457763671875,135.1944122314453,40.15223693847656,25.520029067993164,-41.95159149169922,33.98171615600586,-24.604997634887695,19.801904678344727,-31.971851348876953,25.58186912536621,5.804609298706055,16.557586669921875,-9.9277982711792,13.891657829284668,-1.1253961324691772,15.288949966430664,-17.785070419311523,21.087425231933594,-7.736621856689453,16.003122329711914,-3.9031734466552734,19.302396774291992,17.026952743530273,29.207860946655273,13.815571784973145,27.63654136657715
6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu.wav,..\dataset\hungry\6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu.wav,hungry,hlad,chlapec,0–4 týdny,False,0,-396.0804748535156,96.79216766357422,58.93389892578125,26.094295501708984,-28.78973960876465,16.535491943359375,-5.811203479766846,12.394893646240234,-43.573673248291016,17.826091766357422,-41.80348587036133,19.924074172973633,-21.072526931762695,13.527816772460938,-11.68101978302002,9.218279838562012,-38.12092590332031,14.98967456817627,-2.3318138122558594,14.340994834899902,-9.513114929199219,12.41996955871582,2.0764143466949463,16.736242294311523,12.708998680114746,20.919240951538086
3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu.wav,..\dataset\hungry\3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu.wav,hungry,hlad,chlapec,7 měsíců–2 roky,False,0,-319.475341796875,142.76290893554688,2.6364505290985107,25.13227653503418,-33.87856674194336,18.497949600219727,-18.72559928894043,27.441051483154297,-7.2886223793029785,16.96807289123535,9.184074401855469,15.813104629516602,-5.943098068237305,13.360991477966309,-1.4271718263626099,12.498663902282715,-17.49615478515625,14.676615715026855,-1.239379644393921,13.470870971679688,5.856305122375488,18.081348419189453,19.350757598876953,22.632373809814453,12.042006492614746,18.996654510498047
64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav,..\dataset\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav,hungry,hlad,chlapec,7 měsíců–2 roky,False,0,-368.90338134765625,101.62834167480469,59.9609260559082,36.05307388305664,-31.426677703857422,24.921785354614258,-18.15357780456543,24.98150062561035,-30.198881149291992,27.311994552612305,-18.0905704498291,21.87128448486328,-10.927063941955566,16.098365783691406,-3.683248996734619,15.14111614227295,3.994080066680908,16.59079360961914,13.013686180114746,19.23851776123047,4.226393699645996,21.999155044555664,-6.772125244140625,16.096946716308594,-11.34415340423584,16.645292282104492
D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807598-1.0-m-48-hu.wav,..\dataset\hungry\D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807598-1.0-m-48-hu.wav,hungry,hlad,chlapec,4–8 týdnů,False,0,-551.8955688476562,157.91989135742188,14.698233604431152,24.21516227722168,-20.252233505249023,20.805038452148438,-15.5806245803833,18.598426818847656,-16.17810821533203,25.043415069580078,1.7183929681777954,14.020231246948242,-10.43923282623291,11.138934135437012,-7.931299209594727,12.108512878417969,-7.137785911560059,11.271454811096191,-4.276462078094482,13.274093627929688,1.7849235534667969,17.774274826049805,3.8543221950531006,22.931978225708008,-3.7981479167938232,16.987934112548828
D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807587-1.0-m-48-hu.wav,..\dataset\hungry\D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807587-1.0-m-48-hu.wav,hungry,hlad,chlapec,4–8 týdnů,False,0,-466.9425964355469,138.10800170898438,12.984463691711426,44.004676818847656,-21.46666717529297,30.510374069213867,-4.962048530578613,18.476533889770508,-18.42152976989746,20.306596755981445,-4.21388578414917,17.200510025024414,-20.485027313232422,19.542661666870117,-15.207937240600586,17.94759750366211,-5.726074695587158,18.54124641418457,0.8734937310218811,19.786508560180664,-5.19005012512207,20.607162475585938,-7.702068328857422,19.516836166381836,-5.133445739746094,17.54132080078125
9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927741-1.0-f-04-hu.wav,..\dataset\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927741-1.0-f-04-hu.wav,hungry,hlad,dívka,0–4 týdny,False,0,-302.2672424316406,82.75453186035156,61.66524887084961,39.52301788330078,-18.68819236755371,24.67243194580078,-1.715073585510254,19.6192626953125,-23.71062469482422,18.92976188659668,-1.4855313301086426,16.251909255981445,-5.341335296630859,9.70288372039795,-7.08069372177124,14.677932739257812,-19.75762939453125,11.547269821166992,-16.8846435546875,13.81081771850586,-0.5179946422576904,17.70807647705078,9.602225303649902,23.34984016418457,2.439957857131958,19.50454330444336
2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav,..\dataset\hungry\2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav,hungry,hlad,dívka,0–4 týdny,False,0,-366.1860046386719,38.54349136352539,50.298301696777344,15.123147010803223,-11.74548625946045,16.68934440612793,-10.39663314819336,12.219298362731934,-40.6285285949707,11.022598266601562,-18.42522621154785,13.479182243347168,-24.01487922668457,12.560663223266602,-22.755847930908203,8.690654754638672,-24.30253028869629,10.063572883605957,-13.905061721801758,9.54570484161377,-9.86647891998291,12.27763557434082,-6.0257368087768555,12.01152229309082,0.38838493824005127,13.008612632751465
64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav,..\dataset\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav,discomfort,nepohodlí,chlapec,7 měsíců–2 roky,False,0,-295.57708740234375,112.22406005859375,-1.780052661895752,33.810516357421875,-63.312923431396484,36.60951232910156,-3.509559392929077,22.56575584411621,-15.132013320922852,18.299057006835938,4.979960918426514,13.163698196411133,-21.282461166381836,15.853089332580566,-8.009672164916992,16.833740234375,0.6610807180404663,20.476879119873047,3.2070579528808594,23.2491397857666,5.956783294677734,22.171281814575195,-5.080254554748535,25.657331466674805,-9.14224624633789,23.815753936767578
64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav,..\dataset\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav,discomfort,nepohodlí,chlapec,7 měsíců–2 roky,True,1,-251.35890197753906,56.21011734008789,-5.5806379318237305,24.092147827148438,-46.76772689819336,31.86297607421875,-3.4692249298095703,20.052688598632812,-5.56756591796875,15.028008460998535,5.35133171081543,12.45327377319336,-14.569039344787598,14.520861625671387,-6.052635669708252,15.689167976379395,4.697876453399658,18.695510864257812,4.752437114715576,22.844982147216797,8.494730949401855,22.1290225982666,-3.4270517826080322,24.288938522338867,-6.149416923522949,21.89498519897461
64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav,..\dataset\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav,discomfort,nepohodlí,chlapec,7 měsíců–2 roky,True,2,-245.20230102539062,52.66658020019531,-5.7333478927612305,22.25157356262207,-44.51782989501953,30.768482208251953,-3.294404983520508,19.633380889892578,-4.76697301864624,14.50312328338623,4.83254861831665,11.735812187194824,-14.20023250579834,14.6965913772583,-6.097077369689941,15.738801956176758,4.420594215393066,18.635112762451172,4.804171562194824,22.84160614013672,8.475044250488281,22.11011505126953,-2.9963653087615967,23.828842163085938,-5.973410129547119,20.967588424682617
64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058990597-1.7-m-72-dc.wav,..\dataset\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058990597-1.7-m-72-dc.wav,discomfort,nepohodlí,chlapec,7 měsíců–2 roky,False,0,-367.6221008300781,102.40067291259766,40.08141326904297,29.649166107177734,-35.12721252441406,31.406272888183594,-8.54273796081543,25.7276611328125,-33.67643356323242,26.4554500579834,-6.623162269592285,15.929241180419922,-3.8314385414123535,18.43495750427246,-5.130550861358643,14.827966690063477,1.7870599031448364,18.731544494628906,0.9428419470787048,16.31184196472168,-12.257643699645996,18.196969985961914,-2.7454311847686768,14.974302291870117,-8.534219741821289,15.25581169128418
64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058990597-1.7-m-72-dc.wav,..\dataset\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058990597-1.7-m-72-dc.wav,discomfort,nepohodlí,chlapec,7 měsíců–2 roky,True,1,-293.0095520019531,49.04325866699219,16.3839111328125,19.288715362548828,-16.18338394165039,26.073034286499023,-11.88394832611084,22.374286651611328,-18.963611602783203,22.79173469543457,-6.430334091186523,14.422792434692383,2.4289026260375977,15.307572364807129,0.3760705590248108,14.680938720703125,5.08179235458374,16.582487106323242,2.8640778064727783,15.189472198486328,-4.667626857757568,16.67494010925293,-1.8151527643203735,14.718098640441895,-3.8397138118743896,13.595675468444824
64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058990597-1.7-m-72-dc.wav,..\dataset\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058990597-1.7-m-72-dc.wav,discomfort,nepohodlí,chlapec,7 měsíců–2 roky,True,2,-305.60467529296875,53.82910919189453,19.5098934173584,21.057146072387695,-17.617246627807617,27.711410522460938,-12.472002983093262,23.19674301147461,-20.99152374267578,22.556989669799805,-6.710119724273682,14.354902267456055,1.9267586469650269,15.523752212524414,-0.8205780386924744,14.744721412658691,4.890169620513916,17.275419235229492,2.6248345375061035,15.117022514343262,-5.620275497436523,16.623830795288086,-2.0788028240203857,14.961564064025879,-4.50648832321167,14.088022232055664
D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1430036283-1.0-m-48-hu.wav,..\dataset\hungry\D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1430036283-1.0-m-48-hu.wav,hungry,hlad,chlapec,4–8 týdnů,False,0,-407.2082824707031,148.89556884765625,-16.429580688476562,32.30018615722656,-48.99930191040039,27.539154052734375,5.1610894203186035,16.82274055480957,-31.54277992248535,19.501596450805664,14.07968807220459,17.076921463012695,4.320480823516846,14.253511428833008,-1.4552539587020874,11.437378883361816,-5.941826343536377,14.297762870788574,-6.976264476776123,13.566682815551758,-11.953902244567871,15.231553077697754,2.5355117321014404,21.05848503112793,-3.202575445175171,18.89883804321289
